#stable_id	start	end	strand	biotype	description
MRA_3576	3984035	3985726	1	protein_coding	3-ketosteroid-delta-1-dehydrogenase
MRA_3577	3985728	3986588	1	protein_coding	MaoC-like dehydratase
MRA_3578	3986725	3988164	1	protein_coding	PPE family protein
MRA_3579	3988165	3989325	-1	protein_coding	lipid transfer protein or keto acyl-CoA thiolase Ltp2
MRA_3580	3989325	3989714	-1	protein_coding	hypothetical protein
MRA_3581	3989711	3990646	-1	protein_coding	hypothetical protein
MRA_3582	3990643	3991806	-1	protein_coding	acyl-CoA dehydrogenase FadE29
MRA_3583	3991791	3992810	-1	protein_coding	acyl-CoA dehydrogenase FadE28
MRA_3584	3992810	3994111	-1	protein_coding	putative cytochrome p450 125 CYP125
MRA_3585	3994223	3995398	1	protein_coding	acetyl-CoA acetyltransferase FadA5
MRA_3586	3995510	3995965	1	protein_coding	hypothetical protein
MRA_3587	3996048	3996962	-1	protein_coding	putative short-chain type dehydrogenase/reductase
MRA_3588	3996985	3997764	-1	protein_coding	putative short-chain type dehydrogenase/reductase
MRA_3589	3997819	3998562	1	protein_coding	enoyl-CoA hydratase EchA20
MRA_3590	3998562	3999440	1	protein_coding	putative CoA-transferase subunit alpha
MRA_3591	3999437	4000189	1	protein_coding	putative CoA-transferase subunit beta
MRA_3592	4000287	4001354	1	protein_coding	putative oxidoreductase
MRA_3593	4001351	4003408	1	protein_coding	electron transfer protein FdxB
MRA_3594	4003496	4004365	-1	protein_coding	hypothetical protein
MRA_3595	4004470	4005630	-1	protein_coding	acetyl-CoA acetyltransferase FadA6
MRA_3596	4005695	4006297	-1	protein_coding	TetR-family transcriptional regulator
MRA_3597	4006646	4008304	1	protein_coding	PPE family protein
MRA_3598	4008313	4009101	-1	protein_coding	putative oxidoreductase
MRA_3599	4009098	4010255	-1	protein_coding	acyl-CoA dehydrogenase FadE30
MRA_3600	4010303	4011826	1	protein_coding	fatty-acid-CoA ligase FadD3
MRA_3601	4011827	4012960	1	protein_coding	acyl-CoA dehydrogenase FadE31
MRA_3602	4012957	4013916	1	protein_coding	acyl-CoA dehydrogenase FadE32
MRA_3603	4013913	4014869	1	protein_coding	acyl-CoA dehydrogenase FadE33
MRA_3604	4014866	4016032	1	protein_coding	aspartate aminotransferase AspB
MRA_3605	4015997	4016848	-1	protein_coding	arylamine N-acetyltransferase
MRA_3605A	4016833	4017099	-1	protein_coding	hypothetical protein
MRA_3606	4017385	4017948	-1	protein_coding	putative oxidoreductase
MRA_3607	4017963	4018865	-1	protein_coding	extradiol ring-cleavage dioxygenase
MRA_3608	4018862	4019737	-1	protein_coding	2-hydroxy-6-phenylhexa-2,4-dienoic acid hydrolase
MRA_3609	4019752	4020936	-1	protein_coding	putative hydroxylase
MRA_3610	4021083	4022159	1	protein_coding	hemoglobine-related protein Hmp
MRA_3611	4022177	4022707	1	protein_coding	hypothetical protein
MRA_3612	4022743	4024878	-1	protein_coding	acyl-CoA dehydrogenase FadE34
MRA_3613	4025150	4025749	1	protein_coding	TetR-family transcriptional regulator
MRA_3614	4025755	4026834	-1	protein_coding	LacI family transcriptional regulator
MRA_3615	4027024	4027737	1	protein_coding	putative conserved lipoprotein LppH
MRA_3616	4027928	4028794	1	protein_coding	hypothetical protein
MRA_3617	4028808	4030049	1	protein_coding	putative arsenical pump integral membrane protein ArsB2
MRA_3618	4030091	4031059	-1	protein_coding	putative tRNA/rRNA methyltransferase
MRA_3619	4031060	4032469	-1	protein_coding	cysteinyl-tRNA synthetase
MRA_3620	4032534	4033013	-1	protein_coding	2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase
MRA_3621	4033010	4033705	-1	protein_coding	2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase
MRA_3622	4033722	4034210	-1	protein_coding	putative transcription factor
MRA_3623	4034496	4035044	1	protein_coding	putative lipoprotein LpqE
MRA_3624	4035110	4036552	1	protein_coding	DNA repair protein RadA
MRA_3625	4036557	4037633	1	protein_coding	hypothetical protein
MRA_3626	4037634	4038428	-1	protein_coding	hypothetical protein
MRA_3627	4038537	4039160	-1	protein_coding	carbonic anhydrase
MRA_3628	4039159	4040073	1	protein_coding	putative A/G-specific adenine glycosylase
MRA_3629	4040070	4041824	-1	protein_coding	PE-PGRS family protein
MRA_3630	4041935	4042708	-1	protein_coding	alpha/beta hydrolase fold family hydrolase
MRA_3631	4042723	4043040	1	protein_coding	hypothetical protein
MRA_3632	4043018	4044376	1	protein_coding	putative conserved lipoprotein LpqF
MRA_3633	4044523	4045350	1	protein_coding	hypothetical protein
MRA_3634	4045264	4045962	-1	protein_coding	PE-PGRS family protein
MRA_3635	4045999	4046715	-1	protein_coding	PE-PGRS family protein
MRA_3636	4046823	4049369	-1	protein_coding	ATP-dependent Clp protease ATP-binding subunit ClpC
MRA_3637	4049646	4049984	-1	protein_coding	putative iron-regulated Lsr2 protein precursor
MRA_3638	4050088	4051605	-1	protein_coding	lysyl-tRNA synthetase
MRA_3639	4051706	4052524	-1	protein_coding	Baf family putative transcriptional activator
MRA_3640	4052527	4052946	-1	protein_coding	aspartate 1-decarboxylase precursor
MRA_3641	4052946	4053875	-1	protein_coding	pantoate--beta-alanine ligase
MRA_3642	4053872	4054783	-1	protein_coding	conserved hypothetical alanine and leucine rich protein
MRA_3643	4054968	4056161	-1	protein_coding	putative conserved alanine, arginine and proline rich transmembrane protein
MRA_3644	4056370	4056846	-1	protein_coding	putative membrane protein
MRA_3645	4056846	4057412	-1	protein_coding	2-amino-4-hydroxy-6-hydroxymethyldihydropteridine pyrophosphokinase
MRA_3646	4057409	4057810	-1	protein_coding	dihydroneopterin aldolase
MRA_3647	4057803	4058645	-1	protein_coding	dihydropteroate synthase
MRA_3648	4058642	4059250	-1	protein_coding	GTP cyclohydrolase I FolE
MRA_3649	4059266	4061548	-1	protein_coding	cell division protein FtsH
MRA_3649A	4061965	4062294	-1	protein_coding	hypothetical protein
MRA_3649B	4062328	4062489	-1	protein_coding	hypothetical protein
MRA_3650	4062589	4063143	-1	protein_coding	hypothetical protein
MRA_3651	4063259	4063570	-1	protein_coding	hypothetical protein
MRA_3652	4063644	4064822	-1	protein_coding	conserved hypothetical alanine and glycine rich protein
MRA_3653	4066180	4067148	1	protein_coding	epoxide hydrolase EphA
MRA_3654	4067145	4068332	1	protein_coding	putative monooxygenase
MRA_3655	4068431	4068715	-1	protein_coding	putative esat-6 like protein EsxV
MRA_3656	4068742	4069038	-1	protein_coding	putative esat-6 like protein EsxW
MRA_3657	4069095	4070336	-1	protein_coding	PPE family protein
MRA_3658	4070346	4070645	-1	protein_coding	PE family protein
MRA_3659	4070974	4071696	1	protein_coding	putative lipoprotein LpqG
MRA_3660	4071701	4072351	-1	protein_coding	hypoxanthine-guanine phosphoribosyltransferase
MRA_3661	4072348	4073319	-1	protein_coding	putative cell cycle protein MesJ
MRA_3662	4073298	4074350	-1	protein_coding	hypothetical protein
MRA_3663	4074347	4075732	-1	protein_coding	D-alanyl-D-alanine carboxypeptidase, serine-type, PBP4 family
MRA_3664	4075870	4076358	1	protein_coding	inorganic pyrophosphatase
MRA_3665	4076404	4077501	-1	protein_coding	putative conserved integral membrane protein
MRA_3666	4077622	4078917	1	protein_coding	putative conserved integral membrane protein
MRA_3667	4078961	4079686	1	protein_coding	glycosyl transferase
MRA_3668	4079683	4080027	1	protein_coding	putative conserved membrane protein
MRA_3669	4080238	4081113	1	protein_coding	hypothetical protein
MRA_3670	4081114	4082058	-1	protein_coding	NAD-dependent epimerase/dehydratase family protein
MRA_3671	4082081	4083856	1	protein_coding	hypothetical protein
MRA_3672	4084199	4084546	1	protein_coding	ISMt3-like transposase A1
MRA_3673	4084931	4085431	1	protein_coding	ISMt3-like transposase A2
MRA_3674	4085431	4086177	1	protein_coding	ISMt3-like transposase B
MRA_3675	4086331	4086897	-1	protein_coding	hypothetical protein
MRA_3676	4086967	4088196	-1	protein_coding	IS1245-like transposase
MRA_3677	4088372	4089007	-1	protein_coding	putative cell filamentation protein Fic
MRA_3677A	4089018	4089212	-1	protein_coding	hypothetical protein
MRA_3678	4089607	4089798	1	protein_coding	hypothetical protein
MRA_t39	4089812	4089884	-1	tRNA	-
MRA_3679	4089963	4091168	-1	protein_coding	DNA polymerase III subunit delta
MRA_3680	4091254	4092903	1	protein_coding	putative adenylate cyclase
MRA_3681	4092900	4095704	-1	protein_coding	DNA topoisomerase I topA
MRA_3682	4096057	4096635	-1	protein_coding	hypothetical protein
MRA_3683	4096775	4096978	-1	protein_coding	putative cold shock protein A
MRA_3684	4097228	4099543	1	protein_coding	DeaD/DeaH box family ATP-dependent RNA helicase
MRA_3685	4099680	4099964	1	protein_coding	PE family protein
MRA_3686	4100288	4101325	1	protein_coding	hypothetical protein
MRA_3687	4101840	4102085	-1	protein_coding	hypothetical protein
MRA_3688	4102246	4102974	1	protein_coding	PE-PGRS family protein
MRA_3689	4103107	4103430	-1	protein_coding	hypothetical protein
MRA_3690	4103447	4103989	-1	protein_coding	hypothetical protein
MRA_3691	4103986	4104666	-1	protein_coding	putative conserved alanine rich membrane protein
MRA_3692	4104585	4105385	-1	protein_coding	putative conserved transmembrane protein
MRA_3693	4105382	4106440	-1	protein_coding	putative secretory protein
MRA_3694	4106542	4107594	-1	protein_coding	hypothetical protein
MRA_3695	4108093	4108956	1	protein_coding	hypothetical protein
MRA_3696	4109711	4110481	-1	protein_coding	hypothetical protein
MRA_3697	4110478	4112124	-1	protein_coding	peptide ABC transporter ATP-binding protein
MRA_3698	4112121	4112921	-1	protein_coding	peptide ABC transporter permease protein
MRA_3699	4112977	4113903	-1	protein_coding	peptide ABC transporter permease protein
MRA_3700	4113905	4115530	-1	protein_coding	peptide ABC transporter permease protein
MRA_3701	4115616	4115972	1	protein_coding	peptide ABC transporter substrate-binding protein
MRA_3702	4116238	4118193	1	protein_coding	acetyl-coenzyme A synthetase
MRA_3703	4118229	4118927	-1	protein_coding	putative protease
MRA_3704	4119273	4119791	1	protein_coding	putative conserved transmembrane protein
MRA_3705	4119792	4120775	1	protein_coding	putative epoxide hydrolase EphE
MRA_3706	4120768	4121961	-1	protein_coding	membrane-associated serine protease
MRA_3707	4121967	4122788	-1	protein_coding	hypothetical protein
MRA_3708	4122920	4123603	-1	protein_coding	thioredoxin-related protein
MRA_3709	4123603	4124340	-1	protein_coding	ultraviolet N-glycosylase/AP lyase
MRA_3710	4124448	4124825	1	protein_coding	putative membrane protein
MRA_3711	4124924	4125598	1	protein_coding	Crp/Fnr familytranscriptional regulator
MRA_3712	4125704	4126498	-1	protein_coding	putative hydrolase
MRA_3713	4126505	4126960	-1	protein_coding	hypothetical protein
MRA_3714	4127222	4128244	1	protein_coding	putative anion transporter ATPase
MRA_3715	4128241	4129401	1	protein_coding	putative anion transporter ATPase
MRA_3716	4129644	4130000	-1	protein_coding	WhiB-related protein
MRA_3717	4130362	4132794	1	protein_coding	bifunctional membrane-associated penicillin-binding protein 1A/1B PonA2
MRA_3718	4132863	4133822	1	protein_coding	hypothetical protein
MRA_3719	4133885	4134925	1	protein_coding	cysteine synthase/cystathionine beta-synthase family protein
MRA_t40	4134987	4135060	1	tRNA	-
MRA_3720	4135741	4137171	-1	protein_coding	putative cytochrome p450 137 CYP137
MRA_3721	4137197	4137529	-1	protein_coding	hypothetical protein
MRA_3722	4137769	4138137	-1	protein_coding	anti-anti-sigma factor RsfB
MRA_3723	4138339	4138803	-1	protein_coding	hypothetical protein
MRA_3724	4138803	4140158	1	protein_coding	putative conserved transmembrane protein
MRA_3725	4140185	4140838	1	protein_coding	putative conserved membrane protein
MRA_3726	4140964	4141965	1	protein_coding	hypothetical protein
MRA_3727	4141962	4143038	1	protein_coding	putative methanol dehydrogenase transcriptional regulatory protein MoxR2
MRA_3728	4143172	4144494	1	protein_coding	putative conserved membrane protein
MRA_3729	4144568	4145560	-1	protein_coding	hypothetical protein
MRA_3730	4145652	4146584	1	protein_coding	putative conserved membrane protein
MRA_3731	4146648	4148201	-1	protein_coding	glycerol kinase
MRA_3732	4148251	4148688	-1	protein_coding	putative conserved membrane protein
MRA_3733	4148685	4148909	-1	protein_coding	conserved hypothetical protein
MRA_3734	4148939	4150468	1	protein_coding	hypothetical protein
MRA_3735	4150490	4151191	1	protein_coding	hypothetical protein
MRA_3736	4151194	4152366	-1	protein_coding	pyridoxal-phosphate-dependent transferase
MRA_3737	4152397	4153362	-1	protein_coding	hypothetical protein
MRA_3738	4153359	4154060	-1	protein_coding	hypothetical protein
MRA_3739	4154060	4155337	-1	protein_coding	hypothetical protein
MRA_3740	4155334	4156632	-1	protein_coding	putative glutamate--cysteine ligase
MRA_3741	4156764	4157408	-1	protein_coding	hypothetical protein
MRA_3742	4157537	4157926	-1	protein_coding	conserved hypothetical proline rich protein
MRA_3743	4158037	4158357	-1	protein_coding	conserved hypothetical proline rich protein
MRA_3744	4158476	4159486	-1	protein_coding	hypothetical protein
MRA_3745	4159626	4160663	-1	protein_coding	aspartate-semialdehyde dehydrogenase
MRA_3746	4160664	4161929	-1	protein_coding	aspartate kinase
MRA_3747	4162186	4164120	1	protein_coding	2-isopropylmalate synthase
MRA_3748	4164186	4165175	-1	protein_coding	DNA polymerase III subunit epsilon DnaQ
MRA_3749	4165427	4166668	1	protein_coding	putative ligase
MRA_3750	4166673	4167368	1	protein_coding	cobyric acid synthase
MRA_3751	4167377	4168267	-1	protein_coding	hypothetical protein
MRA_3752	4168335	4168946	-1	protein_coding	recombination protein RecR
MRA_3753	4168958	4169359	-1	protein_coding	hypothetical protein
MRA_3754	4169494	4170219	1	protein_coding	conserved hypothetical protein
MRA_3755	4170261	4170704	-1	protein_coding	hypothetical protein
MRA_3756	4170752	4172164	1	protein_coding	hypothetical protein
MRA_3757	4172182	4173444	1	protein_coding	putative fatty acid synthase
MRA_3758	4173441	4175177	-1	protein_coding	DNA polymerase III subunits gamma and tau DnaZ/X
MRA_3759	4175267	4176574	-1	protein_coding	hypothetical protein
MRA_t41	4176791	4176876	1	tRNA	-
MRA_3760	4176982	4177746	1	protein_coding	putative conserved transmembrane protein
MRA_3761	4177913	4178155	1	protein_coding	putative cutinase precursor Cut5a
MRA_3762	4178052	4178615	1	protein_coding	cutinase Cut5b
MRA_3763	4178660	4179589	1	protein_coding	oxidoreductase
MRA_3764	4179867	4181060	1	protein_coding	putative dehydrogenase
MRA_3765	4181401	4183209	1	protein_coding	putative oxidoreductase
MRA_3766	4183319	4186516	1	protein_coding	putative two-domain membrane protein
MRA_3767	4186731	4189061	1	protein_coding	putative transferase
MRA_3768	4189126	4190166	-1	protein_coding	hypothetical protein
MRA_3769	4190204	4191280	1	protein_coding	ATP-dependent DNA ligase LigC
MRA_3770	4191380	4192438	1	protein_coding	hypothetical protein
MRA_3771	4192458	4192958	-1	protein_coding	hypothetical protein
MRA_3772	4192972	4194336	-1	protein_coding	hypothetical protein
MRA_3773	4194535	4195023	1	protein_coding	hypothetical protein
MRA_3774	4195080	4196141	1	protein_coding	AraC/XylS-family transcriptional regulator
MRA_3775	4196145	4197734	1	protein_coding	putative conserved transmembrane protein
MRA_3776	4197731	4198678	-1	protein_coding	PPE family protein
MRA_3777	4198730	4198963	-1	protein_coding	PPE family protein
MRA_3778	4199279	4200625	-1	protein_coding	hypothetical protein
MRA_3779	4200625	4201299	-1	protein_coding	putative oxidoreductase
MRA_3780	4201296	4201691	-1	protein_coding	putative oxidoreductase
MRA_3781	4201837	4203819	-1	protein_coding	metal cation transporting P-type ATPase CtpJ
MRA_3782	4203886	4204248	1	protein_coding	ArsR family transcriptional regulator
MRA_3783	4204332	4204544	-1	protein_coding	hypothetical protein
MRA_3784	4204617	4204952	-1	protein_coding	PE family protein
MRA_3785	4205170	4205553	1	protein_coding	hypothetical protein
MRA_3786	4205682	4206041	1	protein_coding	hypothetical protein
MRA_3787	4206074	4206583	-1	protein_coding	hypothetical protein
MRA_3788	4206651	4207043	-1	protein_coding	putative excisionase
MRA_3789	4207320	4207535	1	protein_coding	putative integrase
MRA_t42	4207577	4207663	-1	tRNA	-
MRA_3790	4207693	4208151	-1	protein_coding	cytidine and deoxycytidylate deaminase family protein
MRA_3791	4208167	4208667	-1	protein_coding	hypothetical protein
MRA_3792	4208867	4209772	1	protein_coding	prephenate dehydrogenase
MRA_3793	4209735	4210334	-1	protein_coding	hypothetical protein
MRA_3794	4210340	4211059	-1	protein_coding	amino acid ABC transporter permease protein
MRA_3795	4211056	4211745	-1	protein_coding	amino acid ABC transporter permease protein
MRA_3796	4211733	4212863	-1	protein_coding	amino acid ABC transporter ATP-binding protein
MRA_3797	4212872	4213819	-1	protein_coding	amino acid ABC transporter substrate-binding protein
MRA_3798	4213984	4214286	1	protein_coding	hypothetical protein
MRA_3799	4214308	4215363	-1	protein_coding	putative acyl-CoA dehydrogenase FadE36
MRA_3800	4215442	4217322	-1	protein_coding	putative hydrolase
MRA_3801	4217493	4217972	1	protein_coding	lipoprotein LpqH
MRA_3802	4218028	4219455	-1	protein_coding	two component sensor kinase
MRA_3803	4219526	4220230	-1	protein_coding	DNA-binding response regulator
MRA_3804	4220739	4221428	1	protein_coding	hypothetical protein
MRA_3805	4221442	4222386	-1	protein_coding	hypothetical protein
MRA_3806	4222516	4222875	1	protein_coding	hypothetical protein
